Brand,Sherry,Model,Price,Year,Kilometer,Color,Province,District,Damage Information
Toyota,Corolla,1.8 Hybrid Dream,988750,2021,110000.0,Beyaz,İstanbul,Kartal,Unchanging
Fiat,Egea,1.4 Fire Easy,579000,2019,166000.0,Beyaz,İstanbul,Beylikdüzü,Unchanging
Fiat,Punto,Grande 1.3 Multijet Active,465000,2010,178000.0,Gri,Burdur,Bucak,Unchanging
Hyundai,i20,1.4 MPI Style,811000,2014,103000.0,Kırmızı,Burdur,Bucak,Unchanging
Mercedes,-,Benz S 350 BlueTEC,6700000,2016,230000.0,Siyah,Samsun,Bafra,Unchanging
Volkswagen,Golf,1.4 TSi Comfortline,1055000,2014,64500.0,Siyah,Denizli,Merkezefendi,Unchanging
BMW,1,Serisi 118i Joy Plus,1185000,2017,144000.0,Mavi,İstanbul,Sarıyer,Unchanging
Ford,Focus,1.5 TDCi Titanium,1430000,2023,72000.0,Beyaz,Mersin,Toroslar,Unchanging
Renault,Clio,1.5 dCi SportTourer Joy,649750,2018,157000.0,Beyaz,Kocaeli,İzmit,Unchanging
MINI,Cooper,1.5 D Pepper,1075000,2016,96000.0,Gri,İstanbul,Sarıyer,Unchanging
Peugeot,208,1.2 PureTech Active Prime,1199000,2023,6000.0,Kırmızı,İstanbul,Sultanbeyli,Unchanging
Mercedes,-,Benz CLA 200 Comfort,1899000,2018,23000.0,Beyaz,İstanbul,Sultanbeyli,Unchanging
Audi,A4,Sedan 40 TDI Quattro S Line,2950000,2022,76000.0,Füme,İstanbul,Sultanbeyli,Unchanging
BMW,5,Serisi 520i M Sport,2325000,2017,137000.0,Beyaz,Düzce,Akçakoca,Unchanging
Fiat,Egea,1.3 Multijet Easy Plus,589000,2019,229000.0,Beyaz,Gaziantep,Şahinbey,Unchanging
Toyota,Corolla,1.5 Dream,1285000,2023,10200.0,Gri,Kayseri,Kocasinan,Unchanging
Honda,City,1.4 LS,575000,2009,198000.0,Siyah,İstanbul,Beykoz,Unchanging
Renault,Megane,1.5 dCi Touch,835000,2017,180000.0,Gri,İstanbul,Çatalca,Unchanging
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,1095950,2016,100250.0,Beyaz,Manisa,Soma,Unchanging
Peugeot,307,1.6 XR,365000,2002,230000.0,Sarı,Kocaeli,Gebze,Unchanging
Citroen,C-Elysee,1.6 HDi Attraction,465000,2013,235000.0,Gri,Burdur,Bucak,Unchanging
BMW,5,Serisi 525d xDrive Executive M Sport,1175000,2013,340000.0,Siyah,Burdur,Bucak,Unchanging
Volkswagen,Phaeton,5.0 TDi Long,1120000,2003,155000.0,Gri,İzmir,Gaziemir,Unchanging
BMW,7,Serisi 740d,850000,2004,480000.0,Mavi,İzmir,Gaziemir,Unchanging
Mercedes,-,Benz E 180 Edition,1610000,2015,215000.0,Siyah,İzmir,Gaziemir,Unchanging
Fiat,Egea,1.4 Fire Urban,689000,2021,111300.0,Beyaz,Ordu,Fatsa,Unchanging
Renault,Clio,1.5 dCi Touch,645000,2016,233000.0,Beyaz,Ankara,Akyurt,Unchanging
Honda,Civic,1.5 i-VTEC Executive Plus,1684750,2021,22500.0,Mavi,Sakarya,Adapazarı,Unchanging
Suzuki,Swift,1.2 GL,980000,2022,9819.0,Gri,Ankara,Çankaya,Unchanging
Citroen,C-Elysee,1.6 HDi Live,576000,2018,171000.0,Beyaz,Kocaeli,Çayırova,Unchanging
Honda,Civic,1.6 i-VTEC ES,570000,2006,305000.0,Gri,Burdur,Bucak,Unchanging
Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,1179000,2015,165000.0,Beyaz,Hatay,Dörtyol,Unchanging
Renault,Fluence,1.5 dCi Extreme,510000,2010,280000.0,Gri,Konya,Beyşehir,Unchanging
Opel,Astra,1.6 CDTI Design,677500,2017,210000.0,Beyaz,İstanbul,Kadıköy,Unchanging
Renault,R,9 1.4 Spring,175000,1993,86000.0,Kahverengi,Ankara,Akyurt,Unchanging
BMW,5,Serisi 520i M Sport,2435000,2018,180000.0,Siyah,Ankara,Akyurt,Unchanging
Honda,Civic,1.6 i-VTEC ES,615000,2004,285000.0,Bej,Burdur,Bucak,Unchanging
Audi,A3,Sedan 1.6 TDI Design Line,965000,2018,178000.0,Siyah,Ankara,Akyurt,Unchanging
Volkswagen,Passat,1.9 TDi Exclusive,399000,2004,345000.0,Mavi,Hatay,Dörtyol,Unchanging
Ford,Focus,1.5 TDCi Titanium,1255000,2020,225000.0,Beyaz,İstanbul,Kadıköy,Unchanging
Fiat,Egea,1.3 Multijet Easy,619750,2016,154000.0,Beyaz,İstanbul,Ümraniye,Unchanging
Fiat,Egea,1.6 Multijet Easy,686500,2020,215500.0,Beyaz,Gaziantep,Şehitkamil,Unchanging
Renault,Fluence,1.5 dCi Business,415750,2012,361000.0,Gri,İstanbul,Ümraniye,Unchanging
Volkswagen,Golf,1.2 TSi Comfortline,835000,2015,166000.0,Beyaz,Kütahya,Merkez,Unchanging
Skoda,SuperB,1.5 TSI Prestige,2039000,2023,44000.0,Gri,Hatay,Dörtyol,Unchanging
Peugeot,407,1.6 HDi Comfort,375000,2006,375000.0,Mavi,Ankara,Mamak,Unchanging
Hyundai,i20,1.4 MPI Style,989000,2023,38000.0,Gri,Ankara,Yenimahalle,Unchanging
Mercedes,-,Benz 190 2.0,240000,1987,470000.0,Füme,Ankara,Mamak,Unchanging
Volkswagen,Polo,1.0 TSi Life,1110000,2021,22000.0,Siyah,İzmir,Menderes,Unchanging
Audi,A3,Sedan 1.0 TFSI Dynamic,1235000,2016,89000.0,Beyaz,İzmir,Menderes,Unchanging
Mercedes,-,Benz E 200 AMG,2775000,2016,98000.0,Beyaz,Niğde,Merkez,Unchanging
Honda,Civic,1.6 i-VTEC Eco Executive,1095000,2017,207000.0,Siyah,Adana,Sarıçam,Unchanging
BMW,3,Serisi 320i Sport Line,3045000,2024,29314.0,Siyah,İzmir,Bayraklı,Unchanging
Seat,Leon,1.4 TSI FR,915000,2013,159500.0,Beyaz,Kayseri,Melikgazi,Unchanging
Audi,A3,Sportback 1.6 TDI Attraction,889950,2012,165810.0,Beyaz,Giresun,Espiye,Unchanging
Renault,Symbol,1.5 dCi Joy,375000,2013,325000.0,Beyaz,Antalya,Manavgat,Unchanging
MINI,Cooper,1.5 D Chili,1050000,2015,99000.0,Beyaz,Kırıkkale,Merkez,Unchanging
Toyota,Corolla,1.6 XL,325800,1993,270000.0,Bordo,Osmaniye,Merkez,Unchanging
Renault,Laguna,2.0 RTI,143600,1996,240000.0,Lacivert,Osmaniye,Merkez,Unchanging
Tofaş,Şahin,1.6,134800,1995,240000.0,Beyaz,Osmaniye,Merkez,Unchanging
Tofaş,Şahin,1.6,121400,1993,240000.0,Beyaz,Osmaniye,Merkez,Unchanging
Toyota,Corolla,1.6 XL,219800,1991,240000.0,Bordo,Osmaniye,Merkez,Unchanging
Fiat,Uno,70 S,137600,1995,240000.0,Beyaz,Osmaniye,Merkez,Unchanging
Toyota,Corolla,1.6 GL,286500,1993,240000.0,Bej,Osmaniye,Merkez,Unchanging
Volkswagen,Passat,2.0 TDi BlueMotion Highline,1080000,2015,252000.0,Siyah,İstanbul,Sancaktepe,Unchanging
Mercedes,-,Benz S 350 L,1090000,2005,419000.0,Mavi,İstanbul,Sancaktepe,Unchanging
BMW,7,Serisi 740i Long,1825000,2011,387000.0,Füme,İstanbul,Sancaktepe,Unchanging
Renault,Clio,1.0 SCe Joy,665000,2021,55000.0,Beyaz,İstanbul,Sultanbeyli,Unchanging
Fiat,Egea,1.3 Multijet Easy,735000,2020,70000.0,Gri,İstanbul,Sultanbeyli,Unchanging
Fiat,Egea,1.6 Multijet Easy,778000,2020,85000.0,Beyaz,İstanbul,Sultanbeyli,Unchanging
Fiat,Egea,1.4 Fire Easy,722000,2023,20000.0,Lacivert,İstanbul,Sultanbeyli,Unchanging
Fiat,Egea,1.6 Multijet Easy,798000,2020,80000.0,Beyaz,İstanbul,Sultanbeyli,Unchanging
Ford,Focus,1.5 TDCi Titanium,1410000,2023,43000.0,Beyaz,İstanbul,Sultanbeyli,Unchanging
Renault,Laguna,2.0 RXT,295000,1999,245000.0,Lacivert,Manisa,Şehzadeler,Unchanging
Opel,Astra,1.6 Enjoy Plus,599000,2013,193000.0,Gri,Samsun,Terme,Unchanging
Fiat,500,Ailesi 500L 1.4 Cross Plus,829750,2021,52000.0,Beyaz,Bursa,Osmangazi,Unchanging
Ford,Focus,1.5 TDCi Titanium,1150000,2019,158000.0,Beyaz,İstanbul,Şişli,Unchanging
Mercedes,-,Benz E 200 Elegance,522500,1996,400000.0,Siyah,Hatay,Antakya,Unchanging
Dacia,Logan,1.5 dCi Ambiance,255000,2006,328000.0,Bordo,Samsun,İlkadım,Unchanging
Opel,Insignia,1.6 CDTI Edition Elegance,900000,2016,166000.0,Gri,Giresun,Bulancak,Unchanging
BMW,3,Serisi 318i Edition Sport Line,1575000,2018,62000.0,Siyah,Çorum,Sungurlu,Unchanging
Opel,Astra,1.6 Classic Twinport,480000,2006,185000.0,Gri,Kütahya,Simav,Unchanging
Tofaş,Şahin,1.6,187000,1995,11111.0,Beyaz,Antalya,Serik,Unchanging
Volkswagen,New,Beetle 1.6 TDi Design,840000,2013,258844.0,Beyaz,Antalya,Alanya,Unchanging
Volkswagen,Polo,1.6 Trendline,340000,1999,255000.0,Beyaz,Gaziantep,Şehitkamil,Unchanging
Fiat,Egea,1.3 Multijet Easy Plus,840000,2023,69900.0,Mavi,Ankara,Akyurt,Unchanging
Volkswagen,Jetta,1.4 TSi BlueMotion Comfortline,957500,2016,152000.0,Gri,Kayseri,Melikgazi,Unchanging
Renault,Megane,1.6 RTE,395000,2001,231000.0,Yeşil,Tokat,Zile,Unchanging
Audi,A3,Sedan 35 TFSI Advanced,1837500,2021,59000.0,Siyah,İstanbul,Üsküdar,Unchanging
Opel,Astra,1.4 T Dynamic,989000,2016,84000.0,Beyaz,Ankara,Çankaya,Unchanging
Hyundai,Accent,Blue 1.6 CRDI Mode,795000,2016,106000.0,Beyaz,Kayseri,Kocasinan,Unchanging
Opel,Astra,1.6 Enjoy 111.Yıl,650000,2011,158000.0,Gri,Afyonkarahisar,Merkez,Unchanging
Opel,Corsa,1.3 CDTI Silverline,415000,2006,195000.0,Gri,Ankara,Keçiören,Unchanging
Citroen,AMİ,My Ami Pop,400000,2023,6061.0,Mavi,Trabzon,Akçaabat,Unchanging
Opel,Astra,1.4 T Cosmo,585000,2010,189000.0,Siyah,Gaziantep,Şehitkamil,Unchanging
BMW,3,Serisi 320i ED Sport Line,1260000,2016,192000.0,Beyaz,Sivas,Merkez,Unchanging
Renault,Clio,1.0 TCe Touch,799000,2020,108000.0,Beyaz,İstanbul,Ümraniye,Unchanging
Volkswagen,Golf,1.6 TDi BlueMotion Highline,955250,2014,193444.0,Beyaz,Antalya,Alanya,Unchanging
Seat,Cordoba,1.9 TDI Sport,179000,2001,319000.0,Kırmızı,Şırnak,Cizre,Unchanging
Renault,Megane,1.5 Blue DCI Touch,1028000,2020,115000.0,Beyaz,Konya,Karatay,Unchanging
Fiat,Egea,1.3 Multijet Easy Plus,829900,2023,57100.0,Gri,Ankara,Akyurt,Unchanging
Skoda,Octavia,1.0 e-Tec Elite,1165000,2021,128000.0,Kırmızı,İstanbul,Büyükçekmece,Unchanging
Renault,Megane,1.5 Blue DCI Touch,889000,2020,130127.0,Beyaz,Gaziantep,Şehitkamil,Unchanging
Peugeot,308,1.6 HDi Premium Plus,649000,2011,174000.0,Gri,Samsun,Terme,Unchanging
Volkswagen,Golf,1.6 Comfortline,430000,1998,325000.0,Kırmızı,Afyonkarahisar,Merkez,Unchanging
Peugeot,308,1.2 PureTech Allure,789000,2014,164000.0,Gri,Antalya,Muratpaşa,Unchanging
Hyundai,i20,1.4 CVVT Sense,657000,2014,84000.0,Gri,Ordu,Altınordu,Unchanging
Fiat,Punto,Grande 1.4 Fire Dynamic,439900,2009,127000.0,Kırmızı,Karabük,Merkez,Unchanging
Volkswagen,Golf,1.6 TDi BlueMotion Highline,1085000,2016,114000.0,Mavi,İstanbul,Ümraniye,Unchanging
Toyota,Corolla,1.6 GLi,325000,1993,291000.0,Beyaz,Osmaniye,Merkez,Unchanging
Citroen,C3,1.2 PureTech Shine,1025000,2024,17500.0,Kırmızı,İstanbul,Silivri,Unchanging
Volvo,S90,2.0 D B5 Inscription,3150000,2020,133000.0,Füme,Batman,Merkez,Unchanging
Tofaş,Doğan,SL,187000,1993,175000.0,Beyaz,Yozgat,Yerköy,Unchanging
Tofaş,Doğan,SLX,269000,1994,186900.0,Bordo,Afyonkarahisar,Sandıklı,Unchanging
Renault,Clio,1.0 TCe Techno Esprit Alpine,1137500,2024,15000.0,Turkuaz,Bursa,Nilüfer,Unchanging
Audi,A3,Sedan 30 TFSI Advanced,1660000,2021,95750.0,Gri,Konya,Ereğli,Unchanging
BMW,5,Serisi 520i M Sport,1470000,2014,168000.0,Beyaz,İzmir,Gaziemir,Unchanging
Opel,Meriva,1.7 CDTI Cosmo,745000,2012,225000.0,Beyaz,Ordu,Ünye,Unchanging
Seat,Ibiza,1.0 EcoTSI Style,765000,2016,90000.0,Gri,İstanbul,Ümraniye,Unchanging
Fiat,Uno,70 S,180000,1996,145000.0,Yeşil,Adana,Yüreğir,Unchanging
Renault,Fluence,1.5 dCi Touch Plus,579750,2013,237000.0,Siyah,Bursa,Yıldırım,Unchanging
Volkswagen,Polo,1.6,300000,2000,200000.0,Beyaz,Antalya,Kepez,Unchanging
Fiat,Egea,1.3 Multijet Easy,589000,2018,192700.0,Beyaz,Ankara,Sincan,Unchanging
BMW,3,Serisi 320i ED Modern Line Plus,1185000,2014,161000.0,Mavi,İstanbul,Üsküdar,Unchanging
Opel,Corsa,1.2 Turbo Edition,1020000,2023,7200.0,Mavi,Denizli,Honaz,Unchanging
Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,1025000,2015,228000.0,Beyaz,Tekirdağ,Kapaklı,Unchanging
MINI,Cooper,1.5 Pepper,1095000,2017,58000.0,Mavi,İstanbul,Pendik,Unchanging
Honda,Civic,1.6 i-VTEC ECO Elegance,809000,2012,200000.0,Siyah,Adana,Sarıçam,Unchanging
Renault,Megane,1.5 Blue DCI Touch,1100000,2020,65000.0,Gri,Ordu,Altınordu,Unchanging
Mercedes,-,Benz C 180 BlueEFFICIENCY AMG,969000,2011,232000.0,Beyaz,Ankara,Akyurt,Unchanging
Tofaş,Şahin,1.6 ie,229000,2001,160000.0,Gri,Gaziantep,İslahiye,Unchanging
Opel,Corsa,1.3 CDTI Essentia,369750,2006,195000.0,Gri,Zonguldak,Ereğli,Unchanging
BMW,1,Serisi 116i Standart,675000,2011,153000.0,Siyah,Kayseri,Kocasinan,Unchanging
Renault,Symbol,1.5 dCi Joy,480000,2015,239000.0,Beyaz,Gaziantep,Nurdağı,Unchanging
Audi,A3,Sportback 1.4 TFSI Attraction,869000,2011,107000.0,Siyah,Afyonkarahisar,Merkez,Unchanging
Fiat,Egea,1.6 Multijet Easy,715000,2020,139000.0,Beyaz,İstanbul,Başakşehir,Unchanging
Fiat,Egea,1.4 Fire Urban,657500,2021,110000.0,Beyaz,Kayseri,Kocasinan,Unchanging
Peugeot,407,1.6 HDi Executive,530000,2006,147000.0,Gri,Denizli,Merkezefendi,Unchanging
Hyundai,Elantra,1.6 CRDi Elite Plus,939990,2016,181000.0,Beyaz,İstanbul,Maltepe,Unchanging
Renault,Modus,1.4 Dynamique,389000,2006,156300.0,Bej,Bursa,Osmangazi,Unchanging
Skoda,SuperB,1.6 TDI Style,1169000,2018,178000.0,Gri,İstanbul,Maltepe,Unchanging
Peugeot,207,1.4 Trendy,445000,2009,200000.0,Siyah,Ankara,Akyurt,Unchanging
Dacia,Sandero,0.9 TCe Stepway Easy-R,635000,2016,175000.0,Kırmızı,Kars,Merkez,Unchanging
Renault,Scenic,1.6 Dynamique,329000,2005,350000.0,Siyah,Antalya,Kepez,Unchanging
Honda,Civic,1.6 i-VTEC Eco Executive,1245000,2019,128000.0,Beyaz,Antalya,Kepez,Unchanging
BMW,5,Serisi 520d Standart,749000,2008,370000.0,Siyah,Antalya,Kepez,Unchanging
Renault,Megane,1.6 RTE,219000,1998,311741.0,Yeşil,Kırıkkale,Merkez,Unchanging
Tofaş,Kartal,5 Vites,108000,1990,215412.0,Bej,Kırıkkale,Merkez,Unchanging
Volkswagen,Passat,1.8 T Comfortline,278000,1997,341381.0,Gri,Kırıkkale,Merkez,Unchanging
Hyundai,Accent,1.6 Admire,278000,2004,208211.0,Kırmızı,Kırıkkale,Merkez,Unchanging
Toyota,Corolla,1.3 XE,210000,1995,311241.0,Mavi,Kırıkkale,Merkez,Unchanging
Opel,Vectra,2.0 GLS,182000,1997,304741.0,Mavi,Kırıkkale,Merkez,Unchanging
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,1295000,2017,48200.0,Beyaz,İstanbul,Beykoz,Unchanging
Ford,Mondeo,2.0 TDCi Trend,515000,2011,365000.0,Füme,Kocaeli,İzmit,Unchanging
Opel,Astra,1.4 T Sport,807000,2014,127000.0,Kahverengi,Kocaeli,İzmit,Unchanging
Ford,Fiesta,1.6 Ti-VCT Trend X,725000,2015,104000.0,Beyaz,Kocaeli,İzmit,Unchanging
Citroen,C3,1.2 PureTech Feel Bold,910000,2021,52000.0,Turkuaz,Kocaeli,İzmit,Unchanging
Fiat,Tipo,1.4 S,175000,1996,240000.0,Kırmızı,Konya,Selçuklu,Unchanging
Opel,Astra,1.4 T Sport,817500,2014,127000.0,Kahverengi,Kocaeli,İzmit,Unchanging
Audi,A7,45 TFSI,5950000,2023,30628.0,Siyah,İstanbul,Beşiktaş,Unchanging
Audi,A6,Sedan 2.0 TDI,1450000,2014,355000.0,Siyah,İstanbul,Ümraniye,Unchanging
BMW,3,Serisi 320i M Sport,3040000,2024,26000.0,Gri,İstanbul,Kadıköy,Unchanging
Renault,Laguna,2.0 Privilege,385000,2003,285000.0,Gri,Osmaniye,Merkez,Unchanging
BMW,3,Serisi 320i ED Techno Plus,1199000,2014,187000.0,Gri,Adana,Seyhan,Unchanging
BMW,3,Serisi 320i Cabrio,745000,1995,318500.0,Siyah,Ankara,Akyurt,Unchanging
Renault,Megane,1.5 dCi Joy,659000,2016,189000.0,Siyah,Konya,Beyşehir,Unchanging
BMW,3,Serisi 320d M Sport,790000,2009,353000.0,Siyah,İzmir,Gaziemir,Unchanging
Mercedes,-,Benz C 200 D AMG,2400000,2020,127000.0,Beyaz,İstanbul,Kadıköy,Unchanging
Opel,Corsa,1.6 GSi,210000,1997,324000.0,Siyah,Kocaeli,Başiskele,Unchanging
Skoda,SuperB,1.4 TSI Style,1345000,2018,106500.0,Füme,Aksaray,Merkez,Unchanging
Seat,Ibiza,1.0 EcoTSI Style,1027500,2021,22000.0,Kırmızı,Kocaeli,İzmit,Unchanging
Citroen,C-Elysee,1.5 BlueHDi Feel,739900,2021,24750.0,Beyaz,İstanbul,Ümraniye,Unchanging
Renault,Clio,1.5 dCi Dynamique,415000,2009,240000.0,Füme,Şanlıurfa,Haliliye,Unchanging
Mercedes,-,Benz C 200 d BlueTEC AMG,1385000,2016,279000.0,Siyah,İzmir,Buca,Unchanging
BMW,2,Serisi 216d Gran Coupe First Edition Sport Line,1725000,2022,111000.0,Siyah,İzmir,Gaziemir,Unchanging
Mercedes,-,Benz E 200 Kompressor Avantgarde,1075000,2004,325000.0,Lacivert,Kocaeli,İzmit,Unchanging
Hyundai,i20,1.4 MPI Elite,829000,2016,101000.0,Beyaz,Malatya,Yeşilyurt,Unchanging
Fiat,Egea,1.4 Fire Urban,738500,2021,43000.0,Kırmızı,İstanbul,Sancaktepe,Unchanging
Fiat,Egea,1.4 Fire Easy,655000,2018,89600.0,Beyaz,Aydın,Söke,Unchanging
Renault,Taliant,1.0 Tce Joy,1049000,2024,6001.0,Füme,Ankara,Etimesgut,Unchanging
Mercedes,-,Benz A 180 BlueEFFICIENCY Urban,1199000,2015,90000.0,Beyaz,İstanbul,Maltepe,Unchanging
Mercedes,-,Benz C 180 BlueEFFICIENCY Avantgarde,1200000,2011,235000.0,Beyaz,Elazığ,Merkez,Unchanging
Seat,Leon,1.2 TSI Style,585000,2011,145000.0,Beyaz,Ankara,Altındağ,Unchanging
Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,1275000,2015,230000.0,Gri,Kastamonu,Merkez,Unchanging
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,980000,2016,136000.0,Beyaz,İstanbul,Silivri,Unchanging
Volvo,S60,2.0 T,648000,2004,250000.0,Şampanya,İstanbul,Kadıköy,Unchanging
Renault,Laguna,2.0 RXE,220000,1996,166000.0,Füme,Ankara,Beypazarı,Unchanging
Opel,Astra,1.6 Enjoy,615000,2012,164000.0,Füme,Samsun,Terme,Unchanging
Volvo,S60,2.0 D Advance,825000,2011,340000.0,Kahverengi,Adana,Pozantı,Unchanging
Fiat,Linea,1.3 Multijet Pop,283000,2017,198000.0,Beyaz,İstanbul,Bağcılar,Unchanging
Seat,Cordoba,1.4 Stella,350000,2002,270000.0,Beyaz,Denizli,Acıpayam,Unchanging
Renault,Megane,1.5 dCi Touch,900000,2017,126000.0,Gri,Konya,Karatay,Unchanging
Honda,Civic,1.6 i-VTEC ECO Elegance,1259950,2020,118000.0,Beyaz,Ankara,Akyurt,Unchanging
Mercedes,-,Benz C 200 AMG,2949000,2022,90000.0,Siyah,Antalya,Muratpaşa,Unchanging
Mercedes,-,Benz CLA 200 AMG,1929000,2016,23000.0,Kırmızı,İstanbul,Sancaktepe,Unchanging
Renault,Clio,1.0 TCe Touch,980000,2023,49000.0,Beyaz,Kocaeli,İzmit,Unchanging
Hyundai,i20,1.4 MPI Elite,1097000,2022,29000.0,Beyaz,Osmaniye,Kadirli,Unchanging
Skoda,SuperB,1.6 TDI Elegance,950000,2013,208000.0,Beyaz,Ankara,Akyurt,Unchanging
Audi,A4,Sedan 1.6,540000,2004,190000.0,Gri,Ordu,Fatsa,Unchanging
Peugeot,107,1.0 Trendy,505000,2012,125000.0,Kırmızı,İstanbul,Beylikdüzü,Unchanging
Tofaş,Doğan,L,115000,1988,125000.0,Bordo,İzmir,Gaziemir,Unchanging
Fiat,Linea,1.3 Multijet Active Plus,495000,2011,160000.0,Beyaz,Aydın,İncirliova,Unchanging
Hyundai,Accent,1.5 GLS,285000,1996,218000.0,Kırmızı,Ordu,Altınordu,Unchanging
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,1135000,2018,133000.0,Beyaz,Mersin,Silifke,Unchanging
Dacia,Sandero,1.5 dCi Stepway,525000,2015,107000.0,Gri,Hatay,Samandağ,Unchanging
Mercedes,-,Benz C 180 BlueEFFICIENCY AMG,1324950,2012,139000.0,Siyah,Ankara,Akyurt,Unchanging
Mercedes,-,Benz S 500 L,2450000,2006,321668.0,Siyah,Ankara,Akyurt,Unchanging
Ford,Granada,2.0,400000,1981,50000.0,Beyaz,İzmir,Gaziemir,Unchanging
Mercedes,-,Benz CLS 500,1900000,2005,270886.0,Siyah,Ankara,Akyurt,Unchanging
Renault,R,9 1.4 Broadway RN,250000,1999,100000.0,Gri,Denizli,Acıpayam,Unchanging
Opel,Astra,1.6 GL,249000,1995,350000.0,Kırmızı,Afyonkarahisar,Dinar,Unchanging
Volkswagen,Golf,1.2 TSi Comfortline,1010000,2016,109700.0,Beyaz,Kocaeli,İzmit,Unchanging
Renault,Megane,1.5 dCi Joy,915000,2018,152000.0,Beyaz,Hatay,Payas,Unchanging
Fiat,Egea,1.3 Multijet Easy,735000,2023,75000.0,Beyaz,Samsun,Çarşamba,Unchanging
Renault,Megane,1.5 Blue DCI Touch,949000,2020,151000.0,Beyaz,Aksaray,Merkez,Unchanging
Audi,A5,Sportback 2.0 TDI Quattro,1225000,2013,303000.0,Beyaz,Gaziantep,Şehitkamil,Unchanging
Renault,Clio,1.0 TCe Touch,805000,2021,135000.0,Beyaz,Muğla,Köyceğiz,Unchanging
BMW,3,Serisi 318i Standart,490000,2005,337000.0,Siyah,Kocaeli,Gebze,Unchanging
Renault,Megane,1.3 TCe Joy Comfort,1150000,2021,40000.0,Beyaz,Malatya,Battalgazi,Unchanging
Volkswagen,Passat,Variant 1.5 TSI Business,1675000,2023,14100.0,Gri,İstanbul,Sancaktepe,Unchanging
Audi,A6,Sedan 40 TDI Quattro Design,3995000,2022,41350.0,Siyah,İstanbul,Sancaktepe,Unchanging
BMW,2,Serisi 218i Gran Coupe Sport Line,1755000,2021,36965.0,Siyah,İstanbul,Sancaktepe,Unchanging
Volkswagen,Golf,1.5 eTSI Style,1575000,2021,35310.0,Beyaz,İstanbul,Sancaktepe,Unchanging
Audi,A5,Sportback 40 TDI Quattro S Line,4100000,2023,12500.0,Beyaz,Hatay,Dörtyol,Unchanging
Volvo,S60,1.5 T3 Advance,1320000,2017,117000.0,Lacivert,Burdur,Merkez,Unchanging
Renault,Clio,1.0 TCe Touch,965000,2023,28500.0,Gri,Ankara,Çankaya,Unchanging
Audi,A4,Sedan 2.0 TDI Quattro Dynamic,1600000,2016,128500.0,Siyah,Burdur,Merkez,Unchanging
Toyota,Corolla,1.6 GLi,279850,1996,369000.0,Bordo,Kayseri,Melikgazi,Unchanging
Citroen,C3,1.4 HDi SX,238850,2004,340000.0,Beyaz,Kayseri,Melikgazi,Unchanging
Peugeot,206,1.4 HDi Comfort,369850,2011,267000.0,Beyaz,Kayseri,Melikgazi,Unchanging
Chevrolet,Lacetti,1.6 SX,345000,2005,237000.0,Mavi,Van,İpekyolu,Unchanging
Ford,Focus,1.6 TDCi Trend X,465000,2010,236000.0,Beyaz,Hatay,Antakya,Unchanging
Volkswagen,Polo,1.2 TDi Trendline,440000,2014,224000.0,Beyaz,Hatay,Antakya,Unchanging
Fiat,Egea,1.3 Multijet Easy,710000,2020,146000.0,Beyaz,Afyonkarahisar,Emirdağ,Unchanging
Opel,Vectra,2.0 CDX,290000,2000,295000.0,Mavi,Afyonkarahisar,Emirdağ,Unchanging
Tofaş,Şahin,1.6,265000,1991,107000.0,Beyaz,Afyonkarahisar,Emirdağ,Unchanging
Fiat,Egea,1.3 Multijet Urban Plus,675000,2020,170000.0,Beyaz,Gaziantep,Şehitkamil,Unchanging
Fiat,Egea,1.3 Multijet Easy,670000,2021,190000.0,Beyaz,Gaziantep,Şehitkamil,Unchanging
Citroen,C4,1.6 e-HDi Confort,610000,2013,220000.0,Beyaz,İstanbul,Bağcılar,Unchanging
Renault,Symbol,1.5 dCi Joy,475000,2015,275000.0,Beyaz,Diyarbakır,Bağlar,Unchanging
Honda,Accord,1.8 LS,389500,1999,145000.0,Gri,Çorum,Osmancık,Unchanging
Audi,A3,Sportback 1.6 TDI Ambiente,930000,2014,234000.0,Beyaz,Manisa,Turgutlu,Unchanging
Hyundai,Getz,1.4 DOHC AB AC,399000,2008,230000.0,Mavi,Uşak,Merkez,Unchanging
Mercedes,-,Benz E 250 CDI Premium,2740000,2014,108000.0,Siyah,Ankara,Akyurt,Unchanging
Opel,Vectra,1.6 GL,249750,1996,399000.0,Beyaz,Sakarya,Karapürçek,Unchanging
Volkswagen,Golf,1.5 TSi Comfortline,1180000,2020,150000.0,Füme,Zonguldak,Ereğli,Unchanging
Audi,A3,Sportback 1.6 TDI Ambition,1209900,2016,135000.0,Siyah,İstanbul,Ataşehir,Unchanging
Renault,Megane,1.3 TCe Joy,959500,2022,110000.0,Beyaz,İstanbul,Ümraniye,Unchanging
BMW,3,Serisi 320d M Sport,765000,2012,295000.0,Füme,Antalya,Manavgat,Unchanging
Nissan,Micra,1.2 Match,760000,2017,82500.0,Kırmızı,Denizli,Honaz,Unchanging
